1 1:-0.0169956 2:0.00640611 3:0.686471 4:1.39529 5:0.32478 6:0.000756683 7:-0.235749 8:-0.00280749 9:0.137572 10:-0.127404 11:-0.360556 12:-0.334945 13:0.0302497 14:-0.0793152 15:0.0183013
1 1:-0.0230815 2:0.149189 3:0.755986 4:1.44986 5:0.347362 6:0.131171 7:-0.142279 8:0.207822 9:0.671792 10:-0.366034 11:-0.518997 12:-0.398578 13:-0.403173 14:-0.205453 15:-0.19714
1 1:0.0670082 2:0.172816 3:0.775874 4:1.80611 5:0.519773 6:0.00661549 7:-0.177538 8:0.367744 9:0.66958 10:-0.411526 11:-0.292759 12:-0.533907 13:-0.471196 14:-0.0447748 15:0.0305691
1 1:-0.180299 2:-0.163331 3:0.353081 4:0.99754 5:0.239293 6:-0.000494544 7:-0.511757 8:-0.0832513 9:0.0646026 10:-0.248657 11:-0.378946 12:-0.0352153 13:-0.179987 14:-0.274727 15:-0.137257
1 1:-0.0102839 2:-0.0211019 3:0.673412 4:1.28911 5:0.556527 6:0.100013 7:-0.0404392 8:0.272866 9:0.387138 10:-0.404725 11:-0.304099 12:-0.369493 13:-0.245565 14:-0.364124 15:-0.0564497
1 1:0.182094 2:0.106385 3:0.60542 4:1.2153 5:0.0672415 6:0.0459768 7:-0.0590631 8:0.221826 9:0.363649 10:-0.256312 11:-0.190772 12:-0.53638 13:-0.138839 14:-0.168051 15:-0.0076548
1 1:0.0852565 2:0.034115 3:0.953068 4:1.62095 5:0.185121 6:-0.0489137 7:-0.564152 8:-0.0935413 9:0.577431 10:-0.359161 11:-0.346612 12:-0.11448 13:-0.181841 14:-0.304005 15:-0.0441908
1 1:-0.0415863 2:-0.0579736 3:0.731181 4:1.37205 5:0.485903 6:0.0578317 7:-0.42104 8:-0.0969662 9:0.588331 10:-0.577023 11:-0.59262 12:-0.258052 13:-0.363274 14:-0.229629 15:-0.218528
1 1:0.00125892 2:-0.289364 3:0.505235 4:1.14877 5:0.104891 6:-0.125748 7:-0.334192 8:0.069584 9:-0.0067855 10:-0.129312 11:-0.532757 12:-0.0848643 13:0.106198 14:-0.215649 15:-0.0733795
1 1:-0.00939295 2:0.16841 3:0.818852 4:1.73476 5:0.503548 6:0.0853931 7:-0.265702 8:0.226158 9:0.703289 10:-0.393877 11:-0.398112 12:-0.505321 13:-0.37852 14:-0.414076 15:-0.246976
1 1:-0.214495 2:0.18089 3:0.985201 4:2.01518 5:0.389648 6:0.028946 7:-0.480356 8:0.074271 9:0.686307 10:-0.405007 11:-0.960255 12:-0.438252 13:-0.284205 14:-0.0356132 15:-0.133346
1 1:-0.167452 2:0.157685 3:0.627177 4:1.42635 5:0.286618 6:-0.116195 7:-0.408172 8:-0.039033 9:0.266601 10:-0.318713 11:-0.437395 12:-0.186957 13:-0.142378 14:-0.382506 15:-0.021849
1 1:-0.145676 2:-0.142857 3:0.887071 4:1.75157 5:-0.16148 6:0.0134778 7:-0.786164 8:0.234931 9:-0.0174187 10:-0.30978 11:-0.610452 12:-0.279882 13:-0.319711 14:-0.0968476 15:-0.0571636
1 1:-0.166644 2:-0.225186 3:0.409978 4:1.42528 5:0.343568 6:-0.133548 7:-0.693718 8:-0.163505 9:0.226713 10:-0.450943 11:-0.427594 12:0.0350236 13:-0.0406324 14:-0.377755 15:-0.104741
1 1:0.0441148 2:-0.077727 3:0.305942 4:0.939907 5:0.254515 6:0.126431 7:-0.32072 8:0.0425563 9:0.110742 10:-0.206779 11:-0.494221 12:-0.321704 13:-0.200105 14:-0.00644655 15:0.00919043
1 1:-0.123711 2:0.0833993 3:0.711045 4:1.58616 5:0.288108 6:0.0470216 7:-0.264092 8:0.0802033 9:0.30176 10:0.00227892 11:-0.0554839 12:-0.419928 13:-0.188783 14:-0.0442668 15:-0.253585
1 1:-0.0327879 2:-0.125394 3:0.698658 4:1.65601 5:0.31826 6:-0.0494157 7:-0.181085 8:0.188162 9:0.658873 10:-0.612054 11:-0.415186 12:-0.440037 13:-0.376384 14:-0.219391 15:-0.0660373
1 1:0.0630486 2:-0.123766 3:0.644313 4:1.49933 5:0.51826 6:-0.19801 7:-0.411958 8:0.143079 9:-0.262157 10:-0.180389 11:-0.622766 12:-0.273162 13:-0.242498 14:-0.0902247 15:0.0412129
1 1:-0.0245936 2:0.211026 3:0.682361 4:1.38745 5:0.372012 6:0.183515 7:-0.244113 8:0.194415 9:0.154817 10:-0.13432 11:-0.442441 12:-0.325864 13:-0.205421 14:-0.0430073 15:-0.148825
1 1:0.0997523 2:0.217607 3:0.852547 4:1.33031 5:0.300029 6:0.177964 7:-0.32432 8:0.164602 9:0.550238 10:-0.400457 11:-0.750143 12:-0.2449 13:-0.399525 14:-0.256156 15:0.00233168
1 1:-0.0961042 2:-0.0651283 3:0.523598 4:0.995886 5:0.234623 6:-0.0958115 7:-0.295099 8:0.165575 9:0.360174 10:-0.203616 11:-0.476999 12:-0.177035 13:-0.25897 14:-0.322994 15:-0.071319
1 1:-0.234429 2:-0.168006 3:0.333081 4:0.947165 5:0.236283 6:-0.098808 7:-0.41289 8:-0.0781706 9:0.136058 10:-0.192044 11:-0.367919 12:-0.025911 13:0.0171333 14:-0.237598 15:0.0167372
1 1:0.112406 2:0.172571 3:0.8203 4:1.24343 5:0.349923 6:0.0943948 7:-0.389203 8:0.00476123 9:0.0792036 10:-0.276786 11:-0.672521 12:-0.308587 13:-0.213179 14:-0.322294 15:-0.187654
1 1:-0.22265 2:-0.000532507 3:0.925481 4:1.71627 5:0.141617 6:0.224874 7:-0.345025 8:0.0474761 9:0.663226 10:-0.448 11:-0.840363 12:-0.419387 13:-0.41936 14:-0.188242 15:-0.138974
1 1:0.148864 2:0.24374 3:0.867407 4:1.45397 5:0.530313 6:0.0898234 7:-0.177891 8:0.365813 9:0.411907 10:-0.45917 11:-0.673353 12:-0.619089 13:-0.367995 14:-0.140633 15:0.049039
1 1:0.0721968 2:-0.19898 3:0.705517 4:1.73285 5:0.446257 6:0.0960932 7:-0.568393 8:-0.0240291 9:0.349502 10:-0.37831 11:-0.507169 12:-0.28873 13:-0.531856 14:-0.084931 15:-0.109946
1 1:-0.193379 2:-0.02711 3:0.413846 4:1.08625 5:0.225783 6:0.172398 7:-0.0971542 8:-0.0586811 9:0.396645 10:-0.416919 11:-0.640271 12:-0.0186653 13:-0.066951 14:-0.252496 15:-0.013844
1 1:-0.200171 2:-0.0297135 3:0.58029 4:1.18879 5:0.447361 6:-0.0362944 7:-0.381945 8:0.0702338 9:0.553333 10:-0.308742 11:-0.494635 12:-0.264682 13:-0.134995 14:-0.214062 15:0.0495022
1 1:-0.10556 2:-0.0488879 3:0.603835 4:1.39483 5:0.149345 6:0.0683064 7:-0.399771 8:-0.0780086 9:0.530976 10:-0.299119 11:-0.603846 12:0.0661589 13:-0.391058 14:-0.175711 15:-0.31147
1 1:0.0551345 2:0.0452029 3:0.863389 4:1.76694 5:0.380534 6:-0.025169 7:-0.50876 8:0.289605 9:0.293001 10:-0.245937 11:-0.624651 12:-0.542219 13:-0.32573 14:-0.108204 15:-0.130167
1 1:-0.0491605 2:0.0710137 3:0.440233 4:1.52371 5:0.361805 6:0.425209 7:-0.050795 8:-0.231508 9:0.296195 10:-0.306831 11:-0.310341 12:-0.163082 13:-0.0667245 14:-0.23895 15:-0.194058
1 1:-0.0552773 2:-0.292745 3:0.610869 4:1.59527 5:0.616497 6:0.00488831 7:-0.485455 8:-0.2349 9:0.404149 10:-0.358415 11:-0.680738 12:-0.370464 13:-0.395022 14:-0.122663 15:-0.34571
1 1:-0.0950472 2:0.0761389 3:0.616499 4:1.29128 5:0.412033 6:0.383237 7:-0.085771 8:0.1483 9:0.280373 10:-0.204371 11:-0.220593 12:-0.343769 13:-0.338576 14:-0.127951 15:-0.158486
1 1:-0.032371 2:0.345744 3:0.597632 4:1.44426 5:0.621716 6:0.13771 7:-0.369751 8:-0.00378716 9:-0.0416844 10:-0.226489 11:-0.598563 12:-0.489507 13:-0.244893 14:-0.173881 15:-0.141847
1 1:-0.143974 2:0.0455475 3:0.549404 4:1.06857 5:0.0970978 6:-0.0712232 7:-0.368716 8:-0.138957 9:0.337173 10:-0.305973 11:-0.383488 12:-0.142976 13:-0.062339 14:-0.12199 15:-0.0135306
1 1:-0.109431 2:0.000515437 3:0.590228 4:1.10725 5:0.352605 6:-0.0347276 7:-0.223667 8:0.018362 9:0.111852 10:-0.0436625 11:-0.222902 12:-0.129641 13:0.11101 14:-0.126566 15:0.102062
2 1:0.00948073 2:0.338714 3:0.858513 4:1.66188 5:0.151983 6:0.301583 7:-0.362209 8:0.245726 9:0.329154 10:-0.0427747 11:-0.286688 12:-0.402839 13:-0.26068 14:-0.295492 15:0.026711
2 1:-0.0591631 2:0.120471 3:0.521569 4:1.16068 5:0.186869 6:0.179196 7:-0.155915 8:0.295575 9:0.347275 10:-0.216994 11:-0.361721 12:-0.451464 13:-0.292707 14:-0.0482091 15:-0.143147
2 1:-0.00251398 2:-0.390403 3:0.384812 4:0.760282 5:0.117791 6:0.0835229 7:-0.414614 8:0.0202924 9:0.505707 10:-0.0545052 11:-0.109301 12:0.191863 13:-0.261921 14:-0.0302398 15:-0.0603325
2 1:0.253878 2:0.214875 3:0.558476 4:1.03492 5:0.335328 6:0.238629 7:0.0597921 8:0.27606 9:0.161837 10:-0.57621 11:-0.414187 12:-0.291227 13:-0.518935 14:-0.286595 15:0.224478
2 1:0.105745 2:0.297604 3:0.612531 4:0.976187 5:-0.0920721 6:0.0710585 7:-0.0981545 8:0.405745 9:0.0376795 10:-0.0915667 11:-0.331959 12:-0.488846 13:-0.0153259 14:0.118822 15:-0.190379
2 1:-0.107183 2:0.192663 3:1.18691 4:1.39259 5:0.377949 6:0.223896 7:-0.386804 8:0.0807871 9:0.721802 10:-0.250499 11:-0.595934 12:-0.528823 13:-0.174771 14:-0.510548 15:-0.16426
2 1:-0.185288 2:-0.0581602 3:0.567872 4:1.16827 5:0.0480453 6:-0.0484866 7:-0.177138 8:0.00421252 9:-0.204414 10:0.0185101 11:-0.349078 12:-0.271216 13:0.112036 14:0.000485066 15:0.0183501
2 1:-0.322834 2:-0.519087 3:0.371397 4:1.04173 5:0.209367 6:-0.147452 7:-0.2588 8:-0.152615 9:-0.0294566 10:-0.432981 11:-0.596478 12:-0.131578 13:0.161697 14:-0.411819 15:0.126314
2 1:-0.114533 2:-0.0770349 3:0.670838 4:1.57957 5:0.292406 6:-0.17841 7:-0.337018 8:0.0786317 9:0.262564 10:-0.0961702 11:-0.191753 12:-0.432587 13:-0.0513238 14:0.0194699 15:-0.266885
2 1:0.116264 2:0.262429 3:0.503032 4:1.40486 5:0.148859 6:0.35939 7:-0.211111 8:0.124534 9:0.0835519 10:-0.481869 11:-0.531853 12:-0.146107 13:-0.25596 14:-0.108964 15:-0.574584
2 1:-0.0667046 2:-0.0581083 3:0.629307 4:1.59111 5:0.306931 6:-0.086203 7:-0.891033 8:-0.106891 9:0.261054 10:-0.0627842 11:-0.48922 12:-0.404186 13:-0.0401844 14:-0.139352 15:-0.0709659
2 1:-0.0879727 2:-0.0797255 3:0.552513 4:1.41725 5:0.282418 6:-0.0375307 7:-0.302251 8:-0.100425 9:0.360118 10:-0.232038 11:-0.282328 12:-0.0792437 13:-0.187117 14:-0.164632 15:-0.155394
2 1:0.172223 2:-0.178614 3:0.650113 4:1.3179 5:0.260445 6:0.211583 7:-0.441058 8:-0.053162 9:0.318405 10:-0.0244671 11:-0.593182 12:-0.199413 13:-0.0412395 14:-0.0924208 15:-0.0671433
2 1:-0.145555 2:-0.179026 3:0.630668 4:1.39596 5:0.194432 6:0.200664 7:-0.465372 8:-0.290505 9:0.433201 10:-0.344834 11:-0.56942 12:-0.142 13:-0.214804 14:-0.204318 15:-0.126855
2 1:-0.0482306 2:0.112899 3:0.796688 4:1.49699 5:-0.116576 6:-0.00610132 7:-0.492823 8:0.199702 9:0.222922 10:-0.186908 11:-0.701683 12:-0.52175 13:-0.0863714 14:-0.129964 15:-0.115504
2 1:-0.0759817 2:0.0793162 3:0.59374 4:1.23024 5:0.0242626 6:-0.175002 7:-0.41037 8:0.171629 9:0.22556 10:0.114447 11:-0.672917 12:-0.312769 13:-0.151698 14:-0.171526 15:-0.202194
2 1:0.268761 2:0.0287775 3:0.591133 4:1.31799 5:0.344279 6:0.0431286 7:-0.23802 8:-0.09853 9:0.449732 10:-0.157405 11:-0.46027 12:0.00596267 13:-0.300005 14:0.004299 15:0.0908532
2 1:-0.00393367 2:-0.24068 3:0.443251 4:1.28126 5:0.296476 6:-0.348141 7:-0.531416 8:-0.362101 9:-0.0829793 10:-0.378151 11:-0.480147 12:0.000824569 13:0.205862 14:-0.289478 15:-0.186451
2 1:0.0558587 2:-0.0843227 3:0.46058 4:1.49111 5:-0.00106248 6:-0.0240381 7:-0.490719 8:-0.16663 9:0.661841 10:-0.2636 11:-0.320486 12:-0.215604 13:-0.295165 14:-0.112064 15:-0.103153
2 1:-0.0091704 2:-0.0891985 3:0.659118 4:1.13856 5:0.368285 6:-0.198874 7:-0.366018 8:0.100998 9:0.248384 10:-0.115387 11:-0.742991 12:-0.417552 13:-0.105954 14:-0.121311 15:0.14194
2 1:-0.261478 2:0.155896 3:0.361653 4:1.17054 5:0.248343 6:0.0153318 7:-0.276761 8:0.0311877 9:0.142887 10:-0.309606 11:-0.480521 12:0.0176603 13:0.187883 14:-0.209249 15:0.107084
2 1:-0.172698 2:-0.0463823 3:0.765053 4:1.45109 5:-0.0120181 6:-0.370317 7:-0.735648 8:0.048476 9:0.278063 10:-0.326308 11:-0.382928 12:-0.375259 13:-0.35304 14:-0.674649 15:-0.276504
2 1:-0.25272 2:-0.149707 3:0.555407 4:1.42327 5:0.0799199 6:0.0197448 7:-0.399846 8:-0.274733 9:0.200305 10:-0.283868 11:-0.39531 12:-0.15653 13:0.127707 14:-0.14074 15:0.10364
2 1:0.00131184 2:-0.211777 3:0.785523 4:1.43829 5:0.103434 6:0.0924625 7:-0.438873 8:-0.272039 9:0.444441 10:-0.218832 11:-0.495816 12:-0.156769 13:-0.0287326 14:-0.0370675 15:-0.0335216
2 1:-0.128794 2:0.110186 3:0.509292 4:1.22505 5:0.163579 6:-0.0460664 7:-0.346234 8:-0.0288578 9:0.31355 10:0.0874837 11:-0.381228 12:-0.224839 13:-0.00442246 14:0.0606271 15:-0.245337
2 1:0.148332 2:-0.159336 3:0.455621 4:1.202 5:-0.0496927 6:0.134368 7:-0.112917 8:0.451042 9:0.350127 10:-0.157701 11:-0.256321 12:-0.0569925 13:-0.252611 14:-0.0781458 15:0.0102956
2 1:0.0719603 2:0.291929 3:0.500801 4:1.36277 5:0.077653 6:0.101085 7:-0.0918143 8:0.0780203 9:0.0518289 10:0.156251 11:-0.329029 12:-0.667415 13:-0.201312 14:0.00878721 15:-0.213823
2 1:0.0818442 2:0.12546 3:0.5226 4:1.41221 5:0.31759 6:0.09534 7:-0.57633 8:0.0283129 9:0.510314 10:-0.30295 11:-0.334988 12:-0.26622 13:-0.104006 14:-0.0641569 15:-0.093173
2 1:-0.0183638 2:0.229405 3:0.711999 4:1.63459 5:0.114407 6:-0.157381 7:-0.367802 8:0.0489369 9:0.470773 10:-0.443344 11:-0.27093 12:-0.106733 13:-0.0356743 14:0.073805 15:-0.0898191
2 1:-0.0497577 2:0.0479438 3:0.660972 4:1.83162 5:0.174475 6:0.107255 7:-0.746931 8:-0.32477 9:0.644433 10:-0.231385 11:-0.318884 12:-0.0986124 13:0.224554 14:-0.105255 15:-0.170509
2 1:-0.243657 2:-0.106132 3:0.634234 4:1.505 5:0.0705973 6:-0.110836 7:-0.396801 8:0.083949 9:0.52196 10:-0.323848 11:-0.206766 12:-0.762802 13:-0.22941 14:-0.223328 15:-0.453825
2 1:0.061669 2:-0.0446283 3:0.927968 4:1.4381 5:0.167377 6:0.0458963 7:-0.226825 8:0.245098 9:0.19982 10:-0.400432 11:-0.386628 12:-0.36753 13:-0.041058 14:-0.171146 15:-0.0399169
2 1:-0.00854619 2:-0.282153 3:0.933847 4:1.8823 5:0.252385 6:0.016332 7:-0.455505 8:0.193564 9:0.52589 10:-0.085284 11:-0.591417 12:-0.232807 13:0.243646 14:-0.520253 15:0.10863
2 1:-0.365472 2:0.139424 3:0.658275 4:1.48255 5:0.282705 6:-0.255015 7:-0.755105 8:0.0263324 9:0.78647 10:-0.657062 11:-0.663519 12:-0.846771 13:-0.375969 14:-0.167608 15:-0.186146
2 1:-0.0840672 2:-0.00929595 3:0.764687 4:1.19386 5:-0.0695826 6:0.196301 7:-0.656027 8:-0.472864 9:0.676632 10:-0.549958 11:-0.578642 12:-0.0209288 13:-0.288732 14:-0.5386 15:-0.303038
2 1:-0.313087 2:-0.0934985 3:0.749433 4:1.61381 5:0.191075 6:-0.0426897 7:-0.663207 8:-0.0946152 9:0.33464 10:-0.105003 11:-0.20815 12:-0.377801 13:-0.25621 14:0.156959 15:-0.339074
2 1:-0.0725917 2:-0.0346141 3:0.510913 4:1.33577 5:0.24831 6:0.11059 7:-0.566693 8:0.205656 9:0.538105 10:-0.20147 11:-0.474231 12:-0.130951 13:-0.041016 14:-0.0945552 15:-0.0644279
2 1:0.0794346 2:0.214465 3:0.893243 4:1.12118 5:0.0857962 6:0.227428 7:-0.439763 8:0.101554 9:0.556496 10:-0.321993 11:-0.196776 12:-0.284308 13:0.0375377 14:-0.0411365 15:-0.121545
2 1:-0.19901 2:-0.310706 3:0.714201 4:1.69046 5:0.403748 6:0.0608529 7:-0.431252 8:0.00235544 9:0.280205 10:-0.060061 11:-0.299795 12:-0.218522 13:0.0597624 14:-0.241669 15:-0.0618876
2 1:-0.173229 2:0.245338 3:0.809623 4:1.36916 5:0.0558891 6:0.130087 7:-0.488972 8:0.222443 9:0.339729 10:-0.324826 11:-0.807013 12:-0.557995 13:-0.378865 14:0.13792 15:-0.103695
2 1:0.0793858 2:-0.161571 3:0.392877 4:1.11834 5:-0.023646 6:-0.104166 7:-0.454091 8:0.0894818 9:0.282233 10:-0.219612 11:-0.232426 12:-0.188498 13:-0.147998 14:-0.126846 15:-0.0405142
2 1:0.0792565 2:-0.0688771 3:0.74144 4:1.18967 5:0.14141 6:-0.0243252 7:-0.364159 8:-0.0645951 9:-0.0675448 10:-0.1391 11:-0.523458 12:-0.109528 13:-0.136867 14:-0.0681838 15:-0.122687
2 1:-0.255734 2:0.0136958 3:0.38509 4:0.907132 5:0.24951 6:-0.126196 7:-0.204416 8:0.0559285 9:0.44071 10:-0.392218 11:-0.321009 12:-0.19399 13:-0.00639356 14:-0.21992 15:0.163887
2 1:-0.133102 2:-0.0154215 3:0.754233 4:1.3377 5:0.353104 6:0.30246 7:-0.285704 8:0.299889 9:0.585572 10:-0.403727 11:-0.458308 12:-0.199898 13:-0.422993 14:-0.325288 15:-0.0420756
2 1:-0.004733 2:-0.143554 3:0.459398 4:0.904551 5:0.199624 6:0.297886 7:-0.547436 8:0.358443 9:0.784205 10:-0.409627 11:0.070907 12:-0.389223 13:-0.0180646 14:-0.229587 15:-0.309578
2 1:-0.0520829 2:0.0976782 3:0.545466 4:1.17849 5:-0.0499837 6:-0.0307073 7:-0.324065 8:0.178794 9:0.052014 10:0.00708896 11:-0.377559 12:0.00554383 13:-0.162348 14:-0.0534851 15:0.136197
2 1:-0.218211 2:-0.00601504 3:0.56361 4:1.20509 5:0.360075 6:-0.255166 7:-0.381632 8:0.125674 9:0.312407 10:0.068416 11:-0.0664818 12:-0.471258 13:-0.0302877 14:-0.00224508 15:0.13869
2 1:0.0454711 2:-0.00569464 3:0.703305 4:1.47852 5:0.404404 6:-0.0938192 7:-0.484405 8:0.0620592 9:0.541012 10:-0.341213 11:-0.42976 12:-0.398699 13:-0.188481 14:-0.34694 15:-0.0146648
2 1:0.0168123 2:-0.0142658 3:0.449083 4:1.36671 5:0.00562417 6:0.192638 7:-0.740259 8:0.243808 9:0.000624764 10:-0.0821479 11:-0.436089 12:-0.500936 13:-0.149038 14:-0.0302165 15:-0.350398
2 1:-0.190612 2:-0.0329319 3:0.739946 4:1.35365 5:0.187422 6:-0.00762893 7:-0.555953 8:0.0133627 9:0.5487 10:-0.442864 11:-0.760504 12:-0.442893 13:-0.31991 14:-0.122604 15:-0.193742
3 1:0.0197258 2:-0.23556 3:0.766444 4:1.41746 5:0.271352 6:0.121993 7:-0.289308 8:0.220682 9:0.139683 10:-0.107123 11:-0.700253 12:-0.471818 13:-0.37276 14:-0.410059 15:-0.284221
3 1:-0.111181 2:0.123467 3:0.420467 4:1.0114 5:0.346372 6:0.0944141 7:0.0565623 8:0.268635 9:0.376267 10:-0.304738 11:-0.422959 12:-0.481249 13:-0.217499 14:-0.0378649 15:-0.0073428
3 1:0.0325956 2:0.337268 3:0.484178 4:1.25533 5:0.541591 6:0.191649 7:-0.140362 8:0.309988 9:0.218165 10:-0.299361 11:-0.273936 12:-0.316242 13:-0.420433 14:-0.0632924 15:-0.13634
3 1:-0.0104204 2:0.267762 3:0.703302 4:1.12931 5:0.279897 6:0.267185 7:-0.255432 8:0.300139 9:0.168381 10:-0.0438467 11:-0.18006 12:-0.601951 13:-0.471 14:-0.133021 15:-0.193589
3 1:0.232655 2:0.285614 3:0.387538 4:0.999428 5:0.251323 6:0.175629 7:-0.336963 8:0.298005 9:-0.248607 10:-0.204875 11:-0.410861 12:-0.349039 13:-0.300524 14:-0.210555 15:0.0142748
3 1:-0.38846 2:-0.158478 3:0.473083 4:0.840852 5:0.222807 6:-0.237797 7:-0.500712 8:-0.272755 9:0.199905 10:-0.0659844 11:-0.323349 12:-0.157944 13:0.0855813 14:-0.328995 15:0.0469227
3 1:0.0429403 2:0.0853586 3:0.48408 4:1.14133 5:0.228287 6:0.162453 7:-0.333744 8:0.0976889 9:0.231246 10:-0.144553 11:-0.209825 12:-0.175806 13:-0.231238 14:-0.255726 15:0.0590052
3 1:-0.0730886 2:-0.355926 3:0.373998 4:1.27023 5:0.09326 6:0.00662044 7:-0.500999 8:0.0365835 9:0.23 10:-0.187481 11:-0.0446118 12:-0.408685 13:0.0802282 14:-0.145645 15:0.00304874
3 1:-0.0954138 2:-0.102269 3:0.420405 4:0.93897 5:0.208112 6:-0.164669 7:-0.427437 8:-0.08186 9:0.256078 10:-0.196972 11:-0.428649 12:-0.296461 13:-0.320193 14:-0.152594 15:-0.101051
3 1:-0.0939296 2:-0.273276 3:0.451065 4:1.2617 5:0.0438557 6:-0.0742372 7:-0.15685 8:-0.00536532 9:0.0711384 10:-0.175999 11:-0.210695 12:-0.26258 13:-0.240058 14:-0.0378709 15:-0.281706
3 1:0.029792 2:0.0591862 3:0.699655 4:1.02753 5:0.357359 6:0.286731 7:-0.33232 8:-0.108346 9:0.338214 10:-0.283548 11:-0.280693 12:-0.279757 13:-0.160404 14:-0.0903948 15:-0.104109
3 1:0.282744 2:0.210081 3:0.306473 4:1.16183 5:0.448818 6:-0.0138524 7:0.212591 8:0.248071 9:0.202202 10:-0.16732 11:-0.222991 12:-0.334841 13:-0.164098 14:-0.125371 15:-0.428288
3 1:0.211453 2:0.243838 3:0.556869 4:1.09617 5:0.318452 6:0.0457241 7:0.122486 8:0.546665 9:0.397545 10:-0.289237 11:-0.283216 12:-0.433217 13:-0.196975 14:-0.0827905 15:0.204154
3 1:-0.0956342 2:0.111771 3:0.829424 4:1.61424 5:0.554515 6:0.0290712 7:-0.527185 8:-0.0127735 9:0.711261 10:-0.518174 11:-0.530803 12:-0.402029 13:-0.379737 14:-0.178317 15:-0.348203
3 1:0.00320029 2:0.189345 3:0.496886 4:0.987067 5:0.30419 6:0.0723844 7:-0.336085 8:0.246791 9:0.661215 10:-0.201262 11:-0.475681 12:-0.545537 13:-0.364855 14:-0.121567 15:-0.0635247
3 1:0.0447206 2:0.287765 3:0.415637 4:1.22233 5:0.443314 6:0.273109 7:-0.317881 8:0.471725 9:0.563515 10:-0.325823 11:-0.464219 12:-0.126515 13:-0.41213 14:-0.23454 15:-0.135672
3 1:0.0773262 2:0.359485 3:0.44188 4:0.947763 5:0.306062 6:0.014599 7:-0.0706155 8:0.217762 9:0.389179 10:-0.233438 11:-0.300231 12:-0.407475 13:-0.342214 14:-0.20584 15:-0.0951314
3 1:0.246748 2:-0.0427992 3:0.574697 4:1.18513 5:0.643992 6:0.164937 7:0.0364051 8:0.0320753 9:0.220579 10:-0.484336 11:-0.547192 12:0.111997 13:-0.385162 14:-0.481684 15:-0.184686
